,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,formula,gap expt
930,17.0,83.0,66.0,43.06666666666667,27.804444444444446,17.0,71.0,94.0,23.0,87.8,7.200000000000001,94.0,35.453,208.9804,173.5274,103.90365333333334,73.01403022222222,35.453,171.6,722.66,551.06,307.32533333333333,173.9758222222222,171.6,12.0,17.0,5.0,15.6,1.6,17.0,3.0,6.0,3.0,4.266666666666667,1.3511111111111112,3.0,102.0,148.0,46.0,118.93333333333334,18.06222222222222,102.0,2.0,3.16,1.1600000000000001,2.6346666666666665,0.5603555555555556,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.6,1.6,5.0,0.0,10.0,10.0,4.666666666666667,4.977777777777777,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,7.0,29.0,22.0,14.933333333333334,8.462222222222222,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,0.6933333333333332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,0.6933333333333332,1.0,24.4975,34.7633333333,10.265833333299998,27.141295019153333,3.581531545331556,24.4975,0.0,2.493,2.493,1.3914666666666666,1.1749688888888887,2.493,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,89.2,47.46666666666667,64.0,Hg3Bi2(TeCl4)2,2.8
931,15.0,80.0,65.0,43.285714285714285,31.46938775510204,16.0,71.0,88.0,17.0,80.0,7.714285714285714,71.0,30.973762,200.59,169.616238,104.13410885714286,82.676478122449,32.065,234.32,388.36,154.04000000000002,312.1914285714286,66.7469387755102,234.32,12.0,16.0,4.0,14.142857142857142,1.836734693877551,12.0,3.0,6.0,3.0,4.285714285714286,1.4693877551020407,3.0,105.0,132.0,27.0,116.85714285714286,12.979591836734695,105.0,2.0,2.58,0.5800000000000001,2.275714285714286,0.2608163265306123,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.142857142857143,1.836734693877551,0.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,0.0,0.0,14.0,14.0,6.0,6.857142857142857,0.0,5.0,26.0,21.0,14.428571428571429,9.918367346938776,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2857142857142858,1.1020408163265307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2857142857142858,1.1020408163265307,0.0,22.5702380952,25.786875,3.216636904799998,25.091945959414286,0.7204879612040814,25.2375862069,0.0,2.202,2.202,1.175857142857143,1.007877551020408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,166.0,164.0,101.42857142857143,55.3469387755102,70.0,Hg3PS3,1.98
932,15.0,80.0,65.0,39.875,30.09375,16.0,71.0,88.0,17.0,81.0,7.5,88.0,30.973762,200.59,169.616238,95.12547024999999,79.0983973125,32.065,234.32,388.36,154.04000000000002,321.7125,66.64750000000001,388.36,12.0,16.0,4.0,14.375,1.78125,16.0,3.0,6.0,3.0,4.125,1.40625,3.0,105.0,132.0,27.0,115.375,12.46875,105.0,2.0,2.58,0.5800000000000001,2.3137499999999998,0.26625000000000004,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.375,1.78125,4.0,0.0,10.0,10.0,3.75,4.6875,0.0,0.0,14.0,14.0,5.25,6.5625,0.0,5.0,26.0,21.0,13.375,9.46875,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.375,1.03125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.375,1.03125,2.0,22.5702380952,25.786875,3.216636904799998,25.1788120894875,0.6521434985718741,25.786875,0.0,2.202,2.202,1.304125,0.97809375,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,166.0,164.0,97.5,51.375,70.0,Hg3PS4,2.03
933,16.0,80.0,64.0,56.72727272727273,21.15702479338843,80.0,71.0,96.0,25.0,82.0909090909091,10.082644628099173,71.0,32.065,200.59,168.525,138.4286372727273,56.51032975206612,200.59,234.32,1090.0,855.6800000000001,381.7154545454545,133.99586776859505,234.32,12.0,17.0,5.0,14.363636363636363,2.1487603305785123,12.0,3.0,6.0,3.0,5.0,0.9090909090909091,6.0,105.0,139.0,34.0,127.81818181818181,9.900826446280995,132.0,2.0,2.66,0.6600000000000001,2.3018181818181818,0.29652892561983474,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.3636363636363638,2.148760330578512,0.0,0.0,10.0,10.0,8.181818181818182,2.975206611570248,10.0,0.0,14.0,14.0,6.363636363636363,6.9421487603305785,14.0,6.0,26.0,20.0,18.90909090909091,6.446280991735538,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.9090909090909091,0.8264462809917354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.9090909090909091,0.8264462809917354,0.0,22.175,43.015,20.84,29.90742554859091,7.14958606440496,25.2375862069,0.0,2.202,2.202,0.69,0.7527272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,120.72727272727273,49.388429752066116,166.0,Hg5AsS2I3,1.57
934,17.0,80.0,63.0,47.65714285714286,27.722448979591835,80.0,71.0,94.0,23.0,81.85714285714286,9.30612244897959,71.0,35.453,200.59,165.137,115.2473942857143,73.15080489795918,200.59,171.6,1090.0,918.4,408.4,311.5885714285714,234.32,12.0,17.0,5.0,14.4,2.057142857142857,12.0,3.0,6.0,3.0,4.514285714285714,1.273469387755102,6.0,102.0,132.0,30.0,118.74285714285715,11.48081632653061,132.0,2.0,3.16,1.1600000000000001,2.438857142857143,0.4944979591836735,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.4,2.057142857142857,0.0,0.0,10.0,10.0,6.571428571428571,4.506122448979592,10.0,0.0,14.0,14.0,6.0,6.857142857142857,14.0,7.0,26.0,19.0,16.97142857142857,7.738775510204081,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0285714285714285,0.9012244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0285714285714285,0.9012244897959183,0.0,22.175,25.2375862069,3.0625862069000007,24.2838226601,0.964033216045714,25.2375862069,0.0,2.493,2.493,0.854742857142857,1.1233763265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,131.02857142857144,45.96244897959184,166.0,Hg7.5As4Cl6,1.73
935,17.0,83.0,66.0,44.357142857142854,28.647959183673468,17.0,71.0,94.0,23.0,85.14285714285714,8.408163265306124,94.0,35.453,208.9804,173.5274,106.86559285714286,75.43854846938777,35.453,171.6,1090.0,918.4,360.66285714285715,247.75428571428574,171.6,12.0,17.0,5.0,15.071428571428571,1.7908163265306123,17.0,3.0,6.0,3.0,4.321428571428571,1.318877551020408,3.0,102.0,148.0,46.0,117.92857142857143,14.790816326530614,102.0,2.0,3.16,1.1600000000000001,2.5664285714285713,0.5511734693877551,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0714285714285716,1.7908163265306123,5.0,0.0,10.0,10.0,5.357142857142857,4.974489795918367,0.0,0.0,14.0,14.0,5.5,6.678571428571429,0.0,7.0,29.0,22.0,15.928571428571429,8.556122448979592,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2142857142857142,0.8928571428571429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2142857142857142,0.8928571428571429,1.0,22.175,32.95,10.775000000000002,25.282792487685715,1.6429730383530619,24.4975,0.0,2.493,2.493,1.1574642857142856,1.240140306122449,2.493,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,102.14285714285714,54.73469387755102,64.0,Hg8Bi3As4Cl13,2.43
936,35.0,80.0,45.0,57.5,22.5,35.0,71.0,95.0,24.0,83.0,12.0,71.0,79.904,200.59,120.686,140.247,60.343,79.904,234.32,265.8,31.480000000000018,250.06,15.740000000000009,234.32,12.0,17.0,5.0,14.5,2.5,12.0,4.0,6.0,2.0,5.0,1.0,4.0,120.0,132.0,12.0,126.0,6.0,120.0,2.0,2.96,0.96,2.48,0.48,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,2.5,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,0.0,17.0,26.0,9.0,21.5,4.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,25.2375862069,29.48,4.242413793099999,27.35879310345,2.1212068965499995,25.2375862069,0.0,1.457,1.457,0.7285,0.7285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,115.0,51.0,64.0,HgBr,2.6
937,35.0,80.0,45.0,50.0,20.0,35.0,71.0,95.0,24.0,87.0,10.666666666666666,95.0,79.904,200.59,120.686,120.13266666666668,53.638222222222225,79.904,234.32,265.8,31.480000000000018,255.3066666666667,13.99111111111111,265.8,12.0,17.0,5.0,15.333333333333334,2.222222222222222,17.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,120.0,132.0,12.0,124.0,5.333333333333333,120.0,2.0,2.96,0.96,2.64,0.4266666666666666,2.96,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,17.0,26.0,9.0,20.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,25.2375862069,29.48,4.242413793099999,28.065862068966666,1.8855172413777777,29.48,0.0,1.457,1.457,0.9713333333333334,0.6475555555555556,1.457,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,98.0,45.333333333333336,64.0,HgBr2,3.59
938,17.0,80.0,63.0,44.0,24.0,17.0,71.0,95.0,24.0,86.66666666666667,10.444444444444443,71.0,35.453,200.59,165.137,105.31566666666667,63.51622222222223,35.453,171.6,265.8,94.20000000000002,223.90666666666667,34.87111111111111,171.6,12.0,17.0,5.0,15.333333333333334,2.222222222222222,12.0,3.0,6.0,3.0,4.333333333333333,1.111111111111111,3.0,102.0,132.0,30.0,118.0,10.666666666666666,102.0,2.0,3.16,1.1600000000000001,2.706666666666667,0.47111111111111104,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,7.0,26.0,19.0,16.666666666666668,6.444444444444444,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,0.0,24.4975,29.48,4.982500000000002,26.405028735633334,2.0499808429111113,24.4975,0.0,2.493,2.493,1.3166666666666667,0.8777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,98.0,45.333333333333336,64.0,HgBrCl,3.4
939,17.0,80.0,63.0,38.0,28.0,17.0,71.0,94.0,23.0,86.33333333333333,10.222222222222223,94.0,35.453,200.59,165.137,90.49866666666667,73.39422222222221,35.453,171.6,234.32,62.72,192.50666666666666,27.875555555555554,171.6,12.0,17.0,5.0,15.333333333333334,2.222222222222222,17.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,102.0,132.0,30.0,112.0,13.333333333333334,102.0,2.0,3.16,1.1600000000000001,2.7733333333333334,0.5155555555555557,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,7.0,26.0,19.0,13.333333333333334,8.444444444444445,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,24.4975,25.2375862069,0.7400862069000027,24.744195402299997,0.32892720306666706,24.4975,0.0,2.493,2.493,1.662,1.1079999999999999,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,98.0,45.333333333333336,64.0,HgCl2,4.45
940,53.0,80.0,27.0,66.5,13.5,53.0,71.0,96.0,25.0,83.5,12.5,71.0,126.90447,200.59,73.68553,163.747235,36.842765,126.90447,234.32,386.85,152.53000000000003,310.58500000000004,76.26500000000001,234.32,12.0,17.0,5.0,14.5,2.5,12.0,5.0,6.0,1.0,5.5,0.5,5.0,132.0,139.0,7.0,135.5,3.5,132.0,2.0,2.66,0.6600000000000001,2.33,0.33000000000000007,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,2.5,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,0.0,17.0,26.0,9.0,21.5,4.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,25.2375862069,43.015,17.7774137931,34.12629310345,8.88870689655,25.2375862069,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,115.0,51.0,64.0,HgI,2.37
941,15.0,80.0,65.0,28.6,20.560000000000002,16.0,71.0,88.0,17.0,83.6,5.280000000000001,88.0,30.973762,200.59,169.616238,65.5517524,54.01529904,32.065,234.32,388.36,154.04000000000002,343.34,54.024000000000015,388.36,12.0,16.0,4.0,15.0,1.2,16.0,3.0,6.0,3.0,3.6,0.9600000000000002,3.0,105.0,132.0,27.0,110.8,8.479999999999999,105.0,2.0,2.58,0.5800000000000001,2.386,0.23280000000000003,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,5.0,26.0,21.0,9.8,6.480000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,22.5702380952,25.786875,3.216636904799998,25.03368986042,0.9853807060879987,25.786875,0.0,2.202,2.202,1.6461999999999999,0.66696,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,166.0,164.0,75.6,36.16,70.0,HgPS3,2.6
942,16.0,80.0,64.0,48.0,32.0,16.0,71.0,88.0,17.0,79.5,8.5,71.0,32.065,200.59,168.525,116.3275,84.2625,32.065,234.32,388.36,154.04000000000002,311.34000000000003,77.02000000000001,234.32,12.0,16.0,4.0,14.0,2.0,12.0,3.0,6.0,3.0,4.5,1.5,3.0,105.0,132.0,27.0,118.5,13.5,105.0,2.0,2.58,0.5800000000000001,2.29,0.29000000000000004,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,14.0,7.0,7.0,0.0,6.0,26.0,20.0,16.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,25.2375862069,25.786875,0.549288793099997,25.51223060345,0.2746443965499985,25.2375862069,0.0,2.202,2.202,1.101,1.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,166.0,96.0,118.0,48.0,70.0,HgS,2.1
943,52.0,80.0,28.0,66.0,14.0,52.0,71.0,90.0,19.0,80.5,9.5,71.0,127.6,200.59,72.99000000000001,164.095,36.495000000000005,127.6,234.32,722.66,488.34,478.49,244.17,234.32,12.0,16.0,4.0,14.0,2.0,12.0,5.0,6.0,1.0,5.5,0.5,5.0,132.0,138.0,6.0,135.0,3.0,132.0,2.0,2.1,0.10000000000000009,2.05,0.050000000000000044,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,0.0,16.0,26.0,10.0,21.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,25.2375862069,34.7633333333,9.525747126399995,30.0004597701,4.762873563199998,25.2375862069,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,166.0,14.0,159.0,7.0,152.0,HgTe,0.15
944,35.0,80.0,45.0,55.666666666666664,16.22222222222222,35.0,71.0,95.0,24.0,85.33333333333333,9.555555555555557,71.0,79.904,200.59,120.686,136.03133333333332,43.03911111111111,79.904,234.32,722.66,488.34,407.5933333333333,210.0444444444444,234.32,12.0,17.0,5.0,15.0,2.0,12.0,4.0,6.0,2.0,5.0,0.6666666666666666,4.0,120.0,138.0,18.0,130.0,6.666666666666667,120.0,2.0,2.96,0.96,2.353333333333333,0.40444444444444433,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,16.0,26.0,10.0,19.666666666666668,4.222222222222222,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,25.2375862069,34.7633333333,9.525747126399995,29.82697318006667,3.2909067688222216,25.2375862069,0.0,1.457,1.457,0.6403333333333333,0.5444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,127.33333333333333,42.22222222222222,64.0,HgTeBr,2.06
945,52.0,80.0,28.0,61.666666666666664,12.222222222222221,52.0,71.0,96.0,25.0,85.66666666666667,9.777777777777777,71.0,126.90447,200.59,73.68553,151.69815666666668,32.59456222222223,126.90447,234.32,722.66,488.34,447.9433333333333,183.14444444444442,234.32,12.0,17.0,5.0,15.0,2.0,12.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,132.0,139.0,7.0,136.33333333333334,2.8888888888888857,132.0,2.0,2.66,0.6600000000000001,2.2533333333333334,0.27111111111111114,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,16.0,26.0,10.0,19.666666666666668,4.222222222222222,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,25.2375862069,43.015,17.7774137931,34.33863984673334,6.0673690932222195,25.2375862069,0.0,1.062,1.062,0.5086666666666667,0.368888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,127.33333333333333,42.22222222222222,64.0,HgTeI,1.85
946,29.0,67.0,38.0,36.57142857142857,8.693877551020407,29.0,33.0,89.0,56.0,70.28571428571429,16.040816326530614,64.0,63.546,164.93032,101.38432,84.63547428571428,22.94138448979592,63.546,494.0,1747.0,1253.0,1043.1871428571428,470.7318367346939,494.0,3.0,16.0,13.0,12.0,3.4285714285714284,11.0,4.0,6.0,2.0,4.285714285714286,0.48979591836734687,4.0,120.0,192.0,72.0,135.42857142857142,16.16326530612244,120.0,1.23,2.55,1.3199999999999998,2.0828571428571427,0.4004081632653061,1.9,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,1.7142857142857142,1.9591836734693877,0.0,0.0,10.0,10.0,8.571428571428571,2.448979591836735,10.0,0.0,11.0,11.0,1.5714285714285714,2.693877551020408,0.0,11.0,16.0,5.0,13.428571428571429,2.2040816326530615,11.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,2.0,2.0,0.8571428571428571,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.42857142857142855,0.7346938775510203,0.0,1.0,3.0,2.0,1.7142857142857142,0.6122448979591837,1.0,11.07,30.7333333333,19.6633333333,20.24333333332857,7.862857142853062,11.07,0.0,0.799,0.799,0.34242857142857147,0.3913469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,130.14285714285714,99.55102040816327,14.0,Ho(CuSe)3,0.16
947,29.0,67.0,38.0,44.285714285714285,13.102040816326532,29.0,33.0,90.0,57.0,70.71428571428571,16.53061224489796,64.0,63.546,164.93032,101.38432,105.48118857142856,35.94444734693877,63.546,722.66,1747.0,1024.3400000000001,1141.1842857142856,358.73510204081634,722.66,3.0,16.0,13.0,12.0,3.4285714285714284,11.0,4.0,6.0,2.0,4.714285714285714,0.6122448979591837,4.0,132.0,192.0,60.0,143.14285714285714,13.959183673469385,132.0,1.23,2.1,0.8700000000000001,1.8900000000000001,0.18857142857142847,1.9,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,1.7142857142857142,1.9591836734693877,0.0,0.0,10.0,10.0,8.571428571428571,2.448979591836735,10.0,0.0,11.0,11.0,1.5714285714285714,2.693877551020408,0.0,11.0,16.0,5.0,13.428571428571429,2.2040816326530615,11.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,2.0,2.0,0.8571428571428571,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.42857142857142855,0.7346938775510203,0.0,1.0,3.0,2.0,1.7142857142857142,0.6122448979591837,1.0,11.07,34.7633333333,23.693333333299996,24.033333333314285,11.111428571412246,11.07,0.0,0.464,0.464,0.19885714285714287,0.22726530612244897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,189.28571428571428,31.95918367346939,152.0,Ho(CuTe)3,0.26
